building_id,meter,timestamp,meter_reading
1074,0,2016-01-04 12:00:00,92.292
1074,0,2016-01-04 13:00:00,94.876
1074,0,2016-01-04 14:00:00,92.427
1074,0,2016-01-04 15:00:00,93.793
1074,0,2016-01-04 16:00:00,91.671
1074,0,2016-01-04 17:00:00,81.7
1074,0,2016-01-04 18:00:00,67.81
1074,0,2016-01-04 19:00:00,58.496
1074,0,2016-01-04 20:00:00,40.811
1074,0,2016-01-04 21:00:00,38.178
1074,0,2016-01-04 22:00:00,38.056
1074,0,2016-01-04 23:00:00,38.329
1074,0,2016-01-05 00:00:00,40.295
1074,0,2016-01-05 01:00:00,40.957
1074,0,2016-01-05 02:00:00,39.901
1074,0,2016-01-05 03:00:00,37.88
1074,0,2016-01-05 04:00:00,37.515
1074,0,2016-01-05 05:00:00,37.594
1074,0,2016-01-05 06:00:00,41.476000000000006
1074,0,2016-01-05 07:00:00,65.563
1074,0,2016-01-05 08:00:00,70.278
1074,0,2016-01-05 09:00:00,80.47399999999999
1074,0,2016-01-05 10:00:00,95.584
1074,0,2016-01-05 11:00:00,98.248
1074,0,2016-01-05 12:00:00,101.584
1074,0,2016-01-05 13:00:00,102.111
1074,0,2016-01-05 14:00:00,102.584
1074,0,2016-01-05 15:00:00,98.794
1074,0,2016-01-05 16:00:00,96.633
1074,0,2016-01-05 17:00:00,89.279
1074,0,2016-01-05 18:00:00,70.69800000000001
1074,0,2016-01-05 19:00:00,59.16
1074,0,2016-01-05 20:00:00,41.736
1074,0,2016-01-05 21:00:00,39.572
1074,0,2016-01-05 22:00:00,39.707
1074,0,2016-01-05 23:00:00,39.801
1074,0,2016-01-06 00:00:00,41.413
1074,0,2016-01-06 01:00:00,42.075
1074,0,2016-01-06 02:00:00,41.193000000000005
1074,0,2016-01-06 03:00:00,39.687
1074,0,2016-01-06 04:00:00,39.493
1074,0,2016-01-06 05:00:00,39.359
1074,0,2016-01-06 06:00:00,42.542
1074,0,2016-01-06 07:00:00,66.256
1074,0,2016-01-06 08:00:00,72.01100000000001
1074,0,2016-01-06 09:00:00,80.586
1074,0,2016-01-06 10:00:00,93.907
1074,0,2016-01-06 11:00:00,95.623
1074,0,2016-01-06 12:00:00,95.502
1074,0,2016-01-06 13:00:00,94.125
1074,0,2016-01-06 14:00:00,97.998
1074,0,2016-01-06 15:00:00,100.432
1074,0,2016-01-06 16:00:00,96.738
1074,0,2016-01-06 17:00:00,81.852
1074,0,2016-01-06 18:00:00,64.208
1074,0,2016-01-06 19:00:00,57.668
1074,0,2016-01-06 20:00:00,41.74
1074,0,2016-01-06 21:00:00,38.766
1074,0,2016-01-06 22:00:00,38.796
1074,0,2016-01-06 23:00:00,38.95
1074,0,2016-01-07 00:00:00,40.73
1074,0,2016-01-07 01:00:00,41.457
1074,0,2016-01-07 02:00:00,40.475
1074,0,2016-01-07 03:00:00,38.704
1074,0,2016-01-07 04:00:00,38.465
1074,0,2016-01-07 05:00:00,38.372
1074,0,2016-01-07 06:00:00,41.467
1074,0,2016-01-07 07:00:00,65.445
1074,0,2016-01-07 08:00:00,67.45
1074,0,2016-01-07 09:00:00,76.47399999999999
1074,0,2016-01-07 10:00:00,78.399
1074,0,2016-01-07 11:00:00,84.90100000000001
1074,0,2016-01-07 12:00:00,84.554
1074,0,2016-01-07 13:00:00,94.124
1074,0,2016-01-07 14:00:00,88.56299999999999
1074,0,2016-01-07 15:00:00,93.826
1074,0,2016-01-07 16:00:00,93.145
1074,0,2016-01-07 17:00:00,83.755
1074,0,2016-01-07 18:00:00,68.902
1074,0,2016-01-07 19:00:00,57.748000000000005
1074,0,2016-01-07 20:00:00,41.636
1074,0,2016-01-07 21:00:00,39.804
1074,0,2016-01-07 22:00:00,39.774
1074,0,2016-01-07 23:00:00,41.326
1074,0,2016-01-08 00:00:00,43.362
1074,0,2016-01-08 01:00:00,42.038
1074,0,2016-01-08 02:00:00,40.597
1074,0,2016-01-08 03:00:00,38.798
1074,0,2016-01-08 04:00:00,38.74
1074,0,2016-01-08 05:00:00,38.534
1074,0,2016-01-08 06:00:00,40.948
1074,0,2016-01-08 07:00:00,66.587
1074,0,2016-01-08 08:00:00,69.862
1074,0,2016-01-08 09:00:00,76.63600000000001
1074,0,2016-01-08 10:00:00,86.887
1074,0,2016-01-08 11:00:00,89.015
1074,0,2016-01-08 12:00:00,93.62
1074,0,2016-01-08 13:00:00,91.137
1074,0,2016-01-08 14:00:00,87.89
1074,0,2016-01-08 15:00:00,88.57600000000001
1074,0,2016-01-08 16:00:00,86.521
1074,0,2016-01-08 17:00:00,75.876
1074,0,2016-01-08 18:00:00,55.769
1074,0,2016-01-08 19:00:00,43.078
1074,0,2016-01-08 20:00:00,38.101
1074,0,2016-01-08 21:00:00,37.949
1074,0,2016-01-08 22:00:00,38.079
1074,0,2016-01-08 23:00:00,39.084
1074,0,2016-01-09 00:00:00,40.273
1074,0,2016-01-09 01:00:00,40.955
1074,0,2016-01-09 02:00:00,40.081
1074,0,2016-01-09 03:00:00,38.245
1074,0,2016-01-09 04:00:00,38.179
1074,0,2016-01-09 05:00:00,38.197
1074,0,2016-01-09 06:00:00,40.259
1074,0,2016-01-09 07:00:00,40.214
1074,0,2016-01-09 08:00:00,39.784
1074,0,2016-01-09 09:00:00,36.31
1074,0,2016-01-09 10:00:00,36.029
1074,0,2016-01-09 11:00:00,35.78
1074,0,2016-01-09 12:00:00,35.887
1074,0,2016-01-09 13:00:00,36.242
1074,0,2016-01-09 14:00:00,36.177
1074,0,2016-01-09 15:00:00,36.102
1074,0,2016-01-09 16:00:00,36.054
1074,0,2016-01-09 17:00:00,36.257
1074,0,2016-01-09 18:00:00,37.78
1074,0,2016-01-09 19:00:00,37.983
1074,0,2016-01-09 20:00:00,37.898
1074,0,2016-01-09 21:00:00,37.719
1074,0,2016-01-09 22:00:00,37.923
1074,0,2016-01-09 23:00:00,38.114
1074,0,2016-01-10 00:00:00,39.933
1074,0,2016-01-10 01:00:00,40.992
1074,0,2016-01-10 02:00:00,39.806
1074,0,2016-01-10 03:00:00,37.963
1074,0,2016-01-10 04:00:00,37.778
1074,0,2016-01-10 05:00:00,38.112
1074,0,2016-01-10 06:00:00,40.37
1074,0,2016-01-10 07:00:00,40.329
1074,0,2016-01-10 08:00:00,39.412
1074,0,2016-01-10 09:00:00,36.309
1074,0,2016-01-10 10:00:00,35.917
1074,0,2016-01-10 11:00:00,36.058
1074,0,2016-01-10 12:00:00,35.783
1074,0,2016-01-10 13:00:00,36.226
1074,0,2016-01-10 14:00:00,36.12
1074,0,2016-01-10 15:00:00,35.755
1074,0,2016-01-10 16:00:00,35.92
1074,0,2016-01-10 17:00:00,36.057
1074,0,2016-01-10 18:00:00,37.429
1074,0,2016-01-10 19:00:00,37.993
1074,0,2016-01-10 20:00:00,37.902
1074,0,2016-01-10 21:00:00,37.9
1074,0,2016-01-10 22:00:00,37.299
1074,0,2016-01-10 23:00:00,36.902
1074,0,2016-01-11 00:00:00,38.726
1074,0,2016-01-11 01:00:00,39.358
1074,0,2016-01-11 02:00:00,38.408
1074,0,2016-01-11 03:00:00,36.765
1074,0,2016-01-11 04:00:00,36.48
1074,0,2016-01-11 05:00:00,36.964
1074,0,2016-01-11 06:00:00,43.196000000000005
1074,0,2016-01-11 07:00:00,64.655
1074,0,2016-01-11 08:00:00,68.65899999999999
1074,0,2016-01-11 09:00:00,83.529
1074,0,2016-01-11 10:00:00,100.898
1074,0,2016-01-11 11:00:00,104.419
1074,0,2016-01-11 12:00:00,107.448
1074,0,2016-01-11 13:00:00,100.244
1074,0,2016-01-11 14:00:00,98.365
1074,0,2016-01-11 15:00:00,99.673
1074,0,2016-01-11 16:00:00,103.559
1074,0,2016-01-11 17:00:00,91.473
1074,0,2016-01-11 18:00:00,73.31
1074,0,2016-01-11 19:00:00,59.281000000000006
1074,0,2016-01-11 20:00:00,43.972
1074,0,2016-01-11 21:00:00,40.739
1074,0,2016-01-11 22:00:00,40.389
1074,0,2016-01-11 23:00:00,40.414
1074,0,2016-01-12 00:00:00,41.663
1074,0,2016-01-12 01:00:00,42.02
1074,0,2016-01-12 02:00:00,41.059
1074,0,2016-01-12 03:00:00,39.18
1074,0,2016-01-12 04:00:00,38.923
1074,0,2016-01-12 05:00:00,38.798
1074,0,2016-01-12 06:00:00,41.618
1074,0,2016-01-12 07:00:00,63.379
1074,0,2016-01-12 08:00:00,67.945
1074,0,2016-01-12 09:00:00,87.279
1074,0,2016-01-12 10:00:00,111.514
1074,0,2016-01-12 11:00:00,113.477
1074,0,2016-01-12 12:00:00,118.223
1074,0,2016-01-12 13:00:00,112.463
1074,0,2016-01-12 14:00:00,108.139
1074,0,2016-01-12 15:00:00,102.632
1074,0,2016-01-12 16:00:00,102.124
1074,0,2016-01-12 17:00:00,90.693
1074,0,2016-01-12 18:00:00,69.831
1074,0,2016-01-12 19:00:00,58.143
1074,0,2016-01-12 20:00:00,42.398
1074,0,2016-01-12 21:00:00,40.043
1074,0,2016-01-12 22:00:00,39.601
1074,0,2016-01-12 23:00:00,39.945
1074,0,2016-01-13 00:00:00,41.235
1074,0,2016-01-13 01:00:00,41.726000000000006
1074,0,2016-01-13 02:00:00,41.078
1074,0,2016-01-13 03:00:00,39.748000000000005
1074,0,2016-01-13 04:00:00,38.871
1074,0,2016-01-13 05:00:00,38.645
1074,0,2016-01-13 06:00:00,41.429
1074,0,2016-01-13 07:00:00,63.068000000000005
1074,0,2016-01-13 08:00:00,66.888
1074,0,2016-01-13 09:00:00,80.32300000000001
1074,0,2016-01-13 10:00:00,91.177
1074,0,2016-01-13 11:00:00,102.788
1074,0,2016-01-13 12:00:00,105.768
1074,0,2016-01-13 13:00:00,94.166
1074,0,2016-01-13 14:00:00,100.057
1074,0,2016-01-13 15:00:00,93.739
1074,0,2016-01-13 16:00:00,86.079
1074,0,2016-01-13 17:00:00,75.25399999999999
1074,0,2016-01-13 18:00:00,64.579
1074,0,2016-01-13 19:00:00,56.818000000000005
1074,0,2016-01-13 20:00:00,42.474
1074,0,2016-01-13 21:00:00,40.185
1074,0,2016-01-13 22:00:00,40.191
1074,0,2016-01-13 23:00:00,40.599
1074,0,2016-01-14 00:00:00,42.021
1074,0,2016-01-14 01:00:00,42.086000000000006
1074,0,2016-01-14 02:00:00,40.851
1074,0,2016-01-14 03:00:00,39.053
1074,0,2016-01-14 04:00:00,39.173
1074,0,2016-01-14 05:00:00,38.816
1074,0,2016-01-14 06:00:00,41.161
1074,0,2016-01-14 07:00:00,64.917
1074,0,2016-01-14 08:00:00,67.13600000000001
1074,0,2016-01-14 09:00:00,80.939
1074,0,2016-01-14 10:00:00,87.79
1074,0,2016-01-14 11:00:00,94.088
1074,0,2016-01-14 12:00:00,93.66
1074,0,2016-01-14 13:00:00,94.326
1074,0,2016-01-14 14:00:00,95.099
1074,0,2016-01-14 15:00:00,93.35
1074,0,2016-01-14 16:00:00,88.885
1074,0,2016-01-14 17:00:00,81.315
1074,0,2016-01-14 18:00:00,68.028
1074,0,2016-01-14 19:00:00,56.924
1074,0,2016-01-14 20:00:00,41.264
1074,0,2016-01-14 21:00:00,39.515
1074,0,2016-01-14 22:00:00,39.776
1074,0,2016-01-14 23:00:00,39.561
1074,0,2016-01-15 00:00:00,41.091
1074,0,2016-01-15 01:00:00,41.434
1074,0,2016-01-15 02:00:00,40.334
1074,0,2016-01-15 03:00:00,38.581
1074,0,2016-01-15 04:00:00,38.554
1074,0,2016-01-15 05:00:00,38.567
1074,0,2016-01-15 06:00:00,41.149
1074,0,2016-01-15 07:00:00,65.382
1074,0,2016-01-15 08:00:00,72.657
1074,0,2016-01-15 09:00:00,82.448
1074,0,2016-01-15 10:00:00,93.198
1074,0,2016-01-15 11:00:00,96.279
1074,0,2016-01-15 12:00:00,94.787
1074,0,2016-01-15 13:00:00,96.434
1074,0,2016-01-15 14:00:00,96.849
1074,0,2016-01-15 15:00:00,91.1
1074,0,2016-01-15 16:00:00,89.15299999999999
1074,0,2016-01-15 17:00:00,76.432
1074,0,2016-01-15 18:00:00,61.232
1074,0,2016-01-15 19:00:00,46.645
1074,0,2016-01-15 20:00:00,40.272
1074,0,2016-01-15 21:00:00,40.083
1074,0,2016-01-15 22:00:00,39.86
1074,0,2016-01-15 23:00:00,40.269
1074,0,2016-01-16 00:00:00,41.926
1074,0,2016-01-16 01:00:00,42.808
1074,0,2016-01-16 02:00:00,41.813
1074,0,2016-01-16 03:00:00,39.891
1074,0,2016-01-16 04:00:00,39.367
1074,0,2016-01-16 05:00:00,38.637
1074,0,2016-01-16 06:00:00,41.059
1074,0,2016-01-16 07:00:00,41.071000000000005
1074,0,2016-01-16 08:00:00,39.958
1074,0,2016-01-16 09:00:00,36.843
1074,0,2016-01-16 10:00:00,37.004
1074,0,2016-01-16 11:00:00,37.01
1074,0,2016-01-16 12:00:00,37.459
1074,0,2016-01-16 13:00:00,37.514
1074,0,2016-01-16 14:00:00,37.608
1074,0,2016-01-16 15:00:00,37.327
1074,0,2016-01-16 16:00:00,37.352
1074,0,2016-01-16 17:00:00,37.209
1074,0,2016-01-16 18:00:00,38.686
1074,0,2016-01-16 19:00:00,39.32
1074,0,2016-01-16 20:00:00,39.699
1074,0,2016-01-16 21:00:00,39.211
1074,0,2016-01-16 22:00:00,39.289
1074,0,2016-01-16 23:00:00,39.881
1074,0,2016-01-17 00:00:00,41.45399999999999
1074,0,2016-01-17 01:00:00,42.565
1074,0,2016-01-17 02:00:00,41.213
1074,0,2016-01-17 03:00:00,39.258
1074,0,2016-01-17 04:00:00,38.999
1074,0,2016-01-17 05:00:00,38.802
1074,0,2016-01-17 06:00:00,41.182
1074,0,2016-01-17 07:00:00,40.771
1074,0,2016-01-17 08:00:00,40.086
1074,0,2016-01-17 09:00:00,36.905
1074,0,2016-01-17 10:00:00,36.678
1074,0,2016-01-17 11:00:00,36.43
1074,0,2016-01-17 12:00:00,36.8
1074,0,2016-01-17 13:00:00,37.097
1074,0,2016-01-17 14:00:00,37.027
1074,0,2016-01-17 15:00:00,36.972
1074,0,2016-01-17 16:00:00,37.163
1074,0,2016-01-17 17:00:00,36.919
1074,0,2016-01-17 18:00:00,38.482
1074,0,2016-01-17 19:00:00,39.006
1074,0,2016-01-17 20:00:00,38.744
1074,0,2016-01-17 21:00:00,39.407
1074,0,2016-01-17 22:00:00,39.273
1074,0,2016-01-17 23:00:00,38.924
1074,0,2016-01-18 00:00:00,40.998000000000005
1074,0,2016-01-18 01:00:00,41.412
1074,0,2016-01-18 02:00:00,40.512
1074,0,2016-01-18 03:00:00,38.611
1074,0,2016-01-18 04:00:00,38.38
1074,0,2016-01-18 05:00:00,38.225
1074,0,2016-01-18 06:00:00,44.423
1074,0,2016-01-18 07:00:00,46.306
1074,0,2016-01-18 08:00:00,45.915
1074,0,2016-01-18 09:00:00,42.729
1074,0,2016-01-18 10:00:00,42.672
1074,0,2016-01-18 11:00:00,43.674
1074,0,2016-01-18 12:00:00,44.75
1074,0,2016-01-18 13:00:00,44.462
1074,0,2016-01-18 14:00:00,44.075
1074,0,2016-01-18 15:00:00,44.47
1074,0,2016-01-18 16:00:00,45.04
1074,0,2016-01-18 17:00:00,43.49
1074,0,2016-01-18 18:00:00,44.01
1074,0,2016-01-18 19:00:00,42.032
1074,0,2016-01-18 20:00:00,38.143
1074,0,2016-01-18 21:00:00,37.985
1074,0,2016-01-18 22:00:00,37.694
1074,0,2016-01-18 23:00:00,38.001
1074,0,2016-01-19 00:00:00,39.863
1074,0,2016-01-19 01:00:00,40.662
1074,0,2016-01-19 02:00:00,39.678
1074,0,2016-01-19 03:00:00,37.81
1074,0,2016-01-19 04:00:00,37.687
1074,0,2016-01-19 05:00:00,37.786
1074,0,2016-01-19 06:00:00,40.715
1074,0,2016-01-19 07:00:00,65.363
1074,0,2016-01-19 08:00:00,73.132
1074,0,2016-01-19 09:00:00,107.211
1074,0,2016-01-19 10:00:00,133.447
1074,0,2016-01-19 11:00:00,143.13
1074,0,2016-01-19 12:00:00,141.30100000000002
1074,0,2016-01-19 13:00:00,143.137
1074,0,2016-01-19 14:00:00,138.964
1074,0,2016-01-19 15:00:00,136.642
1074,0,2016-01-19 16:00:00,127.873
1074,0,2016-01-19 17:00:00,114.566
1074,0,2016-01-19 18:00:00,93.272
1074,0,2016-01-19 19:00:00,79.03399999999999
1074,0,2016-01-19 20:00:00,53.235
1074,0,2016-01-19 21:00:00,46.903
1074,0,2016-01-19 22:00:00,44.924
1074,0,2016-01-19 23:00:00,45.233
1074,0,2016-01-20 00:00:00,47.04600000000001
1074,0,2016-01-20 01:00:00,47.619
1074,0,2016-01-20 02:00:00,46.675
1074,0,2016-01-20 03:00:00,44.594
1074,0,2016-01-20 04:00:00,44.169
1074,0,2016-01-20 05:00:00,44.106
1074,0,2016-01-20 06:00:00,47.413
1074,0,2016-01-20 07:00:00,72.255
1074,0,2016-01-20 08:00:00,74.845
1074,0,2016-01-20 09:00:00,99.473
1074,0,2016-01-20 10:00:00,115.511
1074,0,2016-01-20 11:00:00,138.764
1074,0,2016-01-20 12:00:00,135.817
1074,0,2016-01-20 13:00:00,137.012
1074,0,2016-01-20 14:00:00,136.731
1074,0,2016-01-20 15:00:00,133.797
1074,0,2016-01-20 16:00:00,125.239
1074,0,2016-01-20 17:00:00,113.169
1074,0,2016-01-20 18:00:00,93.974
1074,0,2016-01-20 19:00:00,78.226
1074,0,2016-01-20 20:00:00,48.648
1074,0,2016-01-20 21:00:00,45.891000000000005
1074,0,2016-01-20 22:00:00,45.718
1074,0,2016-01-20 23:00:00,44.777
1074,0,2016-01-21 00:00:00,45.929
1074,0,2016-01-21 01:00:00,46.164
1074,0,2016-01-21 02:00:00,45.196000000000005
1074,0,2016-01-21 03:00:00,42.643
1074,0,2016-01-21 04:00:00,42.465
1074,0,2016-01-21 05:00:00,42.073
1074,0,2016-01-21 06:00:00,44.964
1074,0,2016-01-21 07:00:00,70.821
1074,0,2016-01-21 08:00:00,75.075
1074,0,2016-01-21 09:00:00,102.694
1074,0,2016-01-21 10:00:00,123.487
1074,0,2016-01-21 11:00:00,130.71
1074,0,2016-01-21 12:00:00,139.107
1074,0,2016-01-21 13:00:00,137.25799999999998
1074,0,2016-01-21 14:00:00,141.08
1074,0,2016-01-21 15:00:00,134.382
1074,0,2016-01-21 16:00:00,125.398
1074,0,2016-01-21 17:00:00,113.222
1074,0,2016-01-21 18:00:00,89.648
1074,0,2016-01-21 19:00:00,71.188
1074,0,2016-01-21 20:00:00,47.078
1074,0,2016-01-21 21:00:00,42.66
1074,0,2016-01-21 22:00:00,41.377
1074,0,2016-01-21 23:00:00,40.944
1074,0,2016-01-22 00:00:00,42.528
1074,0,2016-01-22 01:00:00,43.806
1074,0,2016-01-22 02:00:00,42.639
1074,0,2016-01-22 03:00:00,40.558
1074,0,2016-01-22 04:00:00,40.624
1074,0,2016-01-22 05:00:00,40.239
1074,0,2016-01-22 06:00:00,44.725
1074,0,2016-01-22 07:00:00,74.485
1074,0,2016-01-22 08:00:00,78.844
1074,0,2016-01-22 09:00:00,88.96799999999999
1074,0,2016-01-22 10:00:00,106.894
1074,0,2016-01-22 11:00:00,116.163
1074,0,2016-01-22 12:00:00,122.429
1074,0,2016-01-22 13:00:00,124.965
1074,0,2016-01-22 14:00:00,124.876
1074,0,2016-01-22 15:00:00,112.223
1074,0,2016-01-22 16:00:00,108.774
1074,0,2016-01-22 17:00:00,96.36
1074,0,2016-01-22 18:00:00,62.787
1074,0,2016-01-22 19:00:00,45.52
1074,0,2016-01-22 20:00:00,39.412
1074,0,2016-01-22 21:00:00,38.86
1074,0,2016-01-22 22:00:00,39.083
1074,0,2016-01-22 23:00:00,39.321
1074,0,2016-01-23 00:00:00,40.997
1074,0,2016-01-23 01:00:00,41.555
1074,0,2016-01-23 02:00:00,40.577
1074,0,2016-01-23 03:00:00,39.184
1074,0,2016-01-23 04:00:00,38.097
1074,0,2016-01-23 05:00:00,37.616
1074,0,2016-01-23 06:00:00,39.486
1074,0,2016-01-23 07:00:00,39.571
1074,0,2016-01-23 08:00:00,39.268
1074,0,2016-01-23 09:00:00,36.819
1074,0,2016-01-23 10:00:00,39.146
1074,0,2016-01-23 11:00:00,40.93
1074,0,2016-01-23 12:00:00,41.784
1074,0,2016-01-23 13:00:00,41.42
1074,0,2016-01-23 14:00:00,39.644
1074,0,2016-01-23 15:00:00,36.73
1074,0,2016-01-23 16:00:00,36.185
1074,0,2016-01-23 17:00:00,35.16
1074,0,2016-01-23 18:00:00,36.926
1074,0,2016-01-23 19:00:00,38.13
1074,0,2016-01-23 20:00:00,37.881
1074,0,2016-01-23 21:00:00,37.323
1074,0,2016-01-23 22:00:00,37.346
1074,0,2016-01-23 23:00:00,37.337
1074,0,2016-01-24 00:00:00,39.212
1074,0,2016-01-24 01:00:00,39.993
1074,0,2016-01-24 02:00:00,39.047
1074,0,2016-01-24 03:00:00,37.191
1074,0,2016-01-24 04:00:00,37.153
1074,0,2016-01-24 05:00:00,37.311
1074,0,2016-01-24 06:00:00,38.883
1074,0,2016-01-24 07:00:00,39.314
1074,0,2016-01-24 08:00:00,38.482
1074,0,2016-01-24 09:00:00,35.689
1074,0,2016-01-24 10:00:00,35.049
1074,0,2016-01-24 11:00:00,35.054
1074,0,2016-01-24 12:00:00,34.899
1074,0,2016-01-24 13:00:00,35.241
1074,0,2016-01-24 14:00:00,35.041
1074,0,2016-01-24 15:00:00,34.701
1074,0,2016-01-24 16:00:00,35.103
1074,0,2016-01-24 17:00:00,34.885
1074,0,2016-01-24 18:00:00,36.519
1074,0,2016-01-24 19:00:00,37.127
1074,0,2016-01-24 20:00:00,37.483
1074,0,2016-01-24 21:00:00,37.201
1074,0,2016-01-24 22:00:00,37.179
1074,0,2016-01-24 23:00:00,37.509
1074,0,2016-01-25 00:00:00,39.2
1074,0,2016-01-25 01:00:00,40.612
1074,0,2016-01-25 02:00:00,39.096
1074,0,2016-01-25 03:00:00,37.358
1074,0,2016-01-25 04:00:00,37.401
1074,0,2016-01-25 05:00:00,37.271
1074,0,2016-01-25 06:00:00,45.711000000000006
1074,0,2016-01-25 07:00:00,75.234
1074,0,2016-01-25 08:00:00,74.12100000000001
1074,0,2016-01-25 09:00:00,91.769
1074,0,2016-01-25 10:00:00,112.659
1074,0,2016-01-25 11:00:00,127.032
1074,0,2016-01-25 12:00:00,127.089
1074,0,2016-01-25 13:00:00,132.458
1074,0,2016-01-25 14:00:00,136.64700000000002
1074,0,2016-01-25 15:00:00,134.175
1074,0,2016-01-25 16:00:00,129.20600000000002
1074,0,2016-01-25 17:00:00,114.851
1074,0,2016-01-25 18:00:00,101.129
1074,0,2016-01-25 19:00:00,79.961
1074,0,2016-01-25 20:00:00,49.37
1074,0,2016-01-25 21:00:00,43.43600000000001
1074,0,2016-01-25 22:00:00,40.308
1074,0,2016-01-25 23:00:00,39.264
1074,0,2016-01-26 00:00:00,40.662
1074,0,2016-01-26 01:00:00,41.45
1074,0,2016-01-26 02:00:00,40.695
1074,0,2016-01-26 03:00:00,38.616
1074,0,2016-01-26 04:00:00,38.528
1074,0,2016-01-26 05:00:00,38.19
1074,0,2016-01-26 06:00:00,41.482
1074,0,2016-01-26 07:00:00,73.752
1074,0,2016-01-26 08:00:00,75.973
1074,0,2016-01-26 09:00:00,103.645
1074,0,2016-01-26 10:00:00,129.468
1074,0,2016-01-26 11:00:00,136.507
1074,0,2016-01-26 12:00:00,142.62
1074,0,2016-01-26 13:00:00,138.90200000000002
1074,0,2016-01-26 14:00:00,137.87
1074,0,2016-01-26 15:00:00,126.469
1074,0,2016-01-26 16:00:00,121.044
1074,0,2016-01-26 17:00:00,115.198
1074,0,2016-01-26 18:00:00,97.787
1074,0,2016-01-26 19:00:00,81.965
1074,0,2016-01-26 20:00:00,51.471
1074,0,2016-01-26 21:00:00,43.332
1074,0,2016-01-26 22:00:00,41.567
1074,0,2016-01-26 23:00:00,41.222
1074,0,2016-01-27 00:00:00,42.726000000000006
1074,0,2016-01-27 01:00:00,43.587
